order_id,order_date,store_city,region,category,sub_category,product_name,customer_segment,quantity_sold,unit_price,unit_cost,discount_percent,total_revenue,total_cost,profit,is_return
ORD119606,2023-08-07,Pune,West,Women,Ethnic Wear,Ethnic Wear Style 130,Premium,3,3434,1962.7,0.008911647000644396,10210.19,5888.1,4322.09,0
ORD119607,2023-09-10,Noida,North,Accessories,Belts,Belts Style 118,Middle,3,3957,2200.46,0.07417814887371697,10990.43,6601.37,4389.06,0
ORD119608,2023-02-16,Bengaluru,South,Women,Tops,Tops Style 52,Budget,4,2818,1687.36,0.03958270673927536,10825.82,6749.43,4076.39,0
ORD119609,2024-01-03,Chennai,South,Accessories,Watches,Watches Style 23,Premium,2,2076,1297.95,0.3222144824980363,2814.17,2595.9,218.27,0
ORD119610,2023-08-21,Gurgaon,North,Men,Shirts,Shirts Style 117,Middle,1,1128,726.87,0.07780285430408243,1040.24,726.87,313.37,0
ORD119611,2023-04-06,Noida,North,Men,T-Shirts,T-Shirts Style 175,Middle,1,1648,1002.34,0.05231665662522165,-1561.78,1002.34,-559.44,1
ORD119612,2024-04-27,Chennai,South,Footwear,Sneakers,Sneakers Style 242,Budget,1,2836,1697.12,0.016134946236633863,2790.24,1697.12,1093.13,0
ORD119613,2024-02-24,Ahmedabad,West,Accessories,Belts,Belts Style 99,Budget,2,2387,1641.2,0.02971469086544414,-4632.14,3282.4,-1349.75,1
ORD119614,2024-06-03,Pune,West,Accessories,Belts,Belts Style 200,Middle,1,2952,2007.36,0.007572274820970959,2929.65,2007.36,922.29,0
ORD119615,2024-01-06,Chennai,South,Accessories,Bags,Bags Style 185,Premium,12,3779,2452.79,0.2698978533942383,-33108.67,29433.5,-3675.17,1
ORD119616,2023-03-21,Hyderabad,South,Accessories,Belts,Belts Style 16,Middle,1,3060,2014.01,0.06665769397138858,2856.03,2014.01,842.02,0
ORD119617,2024-04-24,Gurgaon,North,Accessories,Belts,Belts Style 176,Budget,4,1627,981.16,0.03882810815827699,6255.31,3924.64,2330.67,0
ORD119618,2023-05-11,Kolkata,East,Women,Ethnic Wear,Ethnic Wear Style 2,Budget,4,2503,1657.03,0.030603754057116874,9705.6,6628.1,3077.49,0
ORD119619,2023-02-24,Hyderabad,South,Accessories,Watches,Watches Style 229,Budget,5,2939,1896.03,0.08890321111698453,13388.57,9480.14,3908.42,0
ORD119620,2023-07-21,Kolkata,East,Women,Tops,Tops Style 162,Premium,13,1776,1170.62,0.30120337184048895,16133.82,15218.04,915.78,0
ORD119621,2023-07-12,Hyderabad,South,Accessories,Watches,Watches Style 266,Premium,11,929,518.35,0.32029640206107973,6945.89,5701.81,1244.09,0
ORD119622,2023-11-22,Noida,North,Accessories,Bags,Bags Style 192,Premium,2,2464,1701.38,0.29780095436254533,3460.44,3402.77,57.67,0
ORD119623,2023-10-23,Mumbai,West,Women,Tops,Tops Style 20,Budget,7,1196,821.59,0.30205314284306417,5843.21,5751.13,92.08,0
ORD119624,2024-04-08,Gurgaon,North,Footwear,Formal Shoes,Formal Shoes Style 111,Premium,4,3715,2166.91,0.0715242854773988,-13797.15,8667.62,-5129.53,1
ORD119625,2024-04-25,Gurgaon,North,Accessories,Watches,Watches Style 66,Middle,5,1686,1014.26,0.008504833174255067,8358.3,5071.31,3287.0,0
ORD119626,2023-05-10,Ahmedabad,West,Accessories,Watches,Watches Style 269,Budget,1,3651,2051.71,0.07921183602274107,3361.8,2051.71,1310.08,0
ORD119627,2023-05-21,Ahmedabad,West,Footwear,Sandals,Sandals Style 269,Middle,3,3292,1845.96,0.0124888829994233,9752.66,5537.87,4214.79,0
ORD119628,2023-09-17,Hyderabad,South,Accessories,Bags,Bags Style 111,Middle,4,2036,1235.2,0.007873611800239677,8079.88,4940.81,3139.06,0
ORD119629,2024-09-04,Pune,West,Accessories,Bags,Bags Style 163,Middle,2,2699,1656.53,0.08737521324717096,4926.35,3313.05,1613.3,0
ORD119630,2023-07-28,Hyderabad,South,Footwear,Formal Shoes,Formal Shoes Style 189,Middle,7,2558,1575.26,,12171.01,11026.85,1144.16,0
ORD119631,2024-07-12,Noida,North,Women,Dresses,Dresses Style 210,Premium,12,3068,1851.4,0.3985378304463729,22143.43,22216.86,-73.43,0
ORD119632,2024-06-10,Pune,West,Footwear,Formal Shoes,Formal Shoes Style 59,Middle,4,1709,1180.14,0.024227062687567705,6670.38,4720.57,1949.82,0
ORD119633,2024-12-10,Chennai,South,Men,Shirts,Shirts Style 246,Premium,4,2736,1892.09,0.06312383621281585,10253.17,7568.36,2684.82,0
ORD119634,2023-01-06,Delhi,North,Accessories,Belts,Belts Style 120,Premium,4,3173,2195.86,0.3506054228146107,8242.12,8783.44,-541.33,0
ORD119635,2024-11-23,Chennai,South,Men,Jeans,Jeans Style 165,Budget,10,3812,2525.83,0.3958796437402829,23029.07,25258.26,-2229.19,0
ORD119636,2023-01-07,Mumbai,West,Footwear,Sneakers,Sneakers Style 160,Middle,4,3150,1752.13,0.3956486020102804,-7614.83,7008.5,-606.32,1
ORD119637,2023-02-14,Pune,West,Footwear,Sandals,Sandals Style 227,Premium,1,1477,835.78,0.045342439197710874,1410.03,835.78,574.25,0
ORD119638,2023-03-29,Hyderabad,South,Accessories,Watches,Watches Style 4,Budget,3,903,543.86,0.07991535062662844,2492.51,1631.58,860.93,0
ORD119639,2024-06-28,Chennai,South,Women,Tops,Tops Style 153,Middle,1,1451,905.96,0.038239310708841456,1395.51,905.96,489.56,0
ORD119640,2023-11-11,Chennai,South,Men,Jeans,Jeans Style 134,Premium,1,3417,2346.34,0.35042836449074244,2219.59,2346.34,-126.76,0
ORD119641,2024-12-20,Gurgaon,North,Men,T-Shirts,T-Shirts Style 137,Middle,5,1056,592.54,0.06293197697067276,4947.72,2962.7,1985.02,0
ORD119642,2024-12-22,Hyderabad,South,Footwear,Sneakers,Sneakers Style 170,Premium,4,1767,1127.65,0.02941868841138431,6860.07,4510.61,2349.46,0
ORD119643,2024-08-20,Pune,West,Accessories,Belts,Belts Style 178,Middle,4,3326,1979.99,0.01674204954593912,13081.26,7919.95,5161.32,0
ORD119644,2023-08-08,Kolkata,East,Accessories,Watches,Watches Style 26,Middle,3,1981,1103.37,0.033273234089875814,5745.26,3310.11,2435.15,0
ORD119645,2023-11-13,Ahmedabad,West,Footwear,Formal Shoes,Formal Shoes Style 178,Middle,6,1370,754.52,0.29982860212790496,5755.41,4527.11,1228.3,0
ORD119646,2024-11-11,Hyderabad,South,Men,T-Shirts,T-Shirts Style 195,Budget,13,1673,1109.32,0.35569279484226074,14013.04,14421.2,-408.16,0
ORD119647,2024-11-29,Pune,West,Women,Tops,Tops Style 132,Budget,5,3813,2265.76,0.39395021428294485,11554.34,11328.81,225.53,0
ORD119648,2023-06-11,Delhi,North,Accessories,Bags,Bags Style 88,Premium,4,1541,994.31,0.045018713551677705,5886.5,3977.24,1909.26,0
ORD119649,2023-08-04,Chennai,South,Women,Dresses,Dresses Style 71,Premium,2,3009,2050.91,0.008453648231709732,5967.13,4101.81,1865.31,0
ORD119650,2024-09-10,Hyderabad,South,Women,Tops,Tops Style 59,Premium,5,2401,1591.14,0.07102283636533896,11152.37,7955.68,3196.69,0
ORD119651,2024-02-12,Ahmedabad,West,Accessories,Belts,Belts Style 11,Premium,3,3605,2306.52,0.05853059289424561,10181.99,6919.55,3262.44,0
ORD119652,2023-12-08,Chennai,South,Accessories,Watches,Watches Style 20,Middle,3,1891,1164.63,0.06732170178650171,5291.08,3493.88,1797.2,0
ORD119653,2024-12-20,Chennai,South,Men,Jeans,Jeans Style 128,Middle,1,3936,2405.81,0.050258647598603434,3738.18,2405.81,1332.37,0
ORD119654,2024-01-20,Kolkata,East,Women,Dresses,Dresses Style 116,Middle,9,3336,1944.89,0.38126710405499453,18576.84,17504.05,1072.78,0
ORD119655,2024-02-24,Chennai,South,Women,Ethnic Wear,Ethnic Wear Style 266,Budget,5,1543,1006.28,0.006178274360636483,7667.33,5031.4,2635.94,0
ORD119656,2023-06-20,Gurgaon,North,Footwear,Formal Shoes,Formal Shoes Style 144,Budget,3,1867,1181.74,0.021085001721050014,-5482.9,3545.22,-1937.68,1
ORD119657,2023-12-28,Delhi,North,Accessories,Watches,Watches Style 38,Middle,1,1996,1124.54,0.06657633303332604,1863.11,1124.54,738.57,0
ORD119658,2024-01-13,Mumbai,West,Footwear,Sandals,Sandals Style 166,Budget,3,3116,2173.33,0.34234570658147234,6147.75,6519.99,-372.24,0
ORD119659,2023-06-14,Pune,West,Accessories,Watches,Watches Style 16,Budget,2,2322,1323.98,0.003662688195818631,4626.99,2647.96,1979.03,0
ORD119660,2024-07-06,Delhi,North,Footwear,Formal Shoes,Formal Shoes Style 296,Middle,13,3861,2213.69,0.3317697958933062,33540.48,28777.98,4762.5,0
ORD119661,2024-04-20,Hyderabad,South,Accessories,Bags,Bags Style 10,Middle,5,2058,1357.83,0.0991408387452441,9269.84,6789.16,2480.68,0
ORD119662,2024-01-13,Mumbai,West,Men,T-Shirts,T-Shirts Style 164,Premium,4,2459,1485.08,0.30946592289849384,-6792.09,5940.34,-851.76,1
ORD119663,2023-10-02,Hyderabad,South,Women,Ethnic Wear,Ethnic Wear Style 5,Budget,5,1115,636.6,0.3629747393191375,3551.42,3183.01,368.41,0
ORD119664,2024-09-15,Delhi,North,Women,Tops,Tops Style 249,Budget,5,842,520.4,0.08567651522007969,3849.3,2602.01,1247.29,0
ORD119665,2023-01-24,Noida,North,Women,Ethnic Wear,Ethnic Wear Style 95,Premium,14,3751,2490.11,0.378248906270336,32650.64,34861.59,-2210.96,0
ORD119666,2023-01-17,Bengaluru,South,Men,T-Shirts,T-Shirts Style 194,Middle,1,2387,1574.93,0.2847128575106373,1707.39,1574.93,132.46,0
ORD119667,2023-08-04,Gurgaon,North,Accessories,Bags,Bags Style 17,Budget,3,3899,2719.12,0.09377254648668482,10600.14,8157.36,2442.78,0
ORD119668,2024-04-12,Bengaluru,South,Women,Tops,Tops Style 273,Premium,4,1684,1043.45,0.050447762405919354,6396.18,4173.81,2222.37,0
ORD119669,2024-10-19,Delhi,North,Accessories,Belts,Belts Style 182,Budget,7,3053,1714.93,0.38086928178813584,13231.44,12004.48,1226.96,0
ORD119670,2024-03-08,Mumbai,West,Footwear,Formal Shoes,Formal Shoes Style 1,Budget,3,1045,600.41,0.027980327123249694,3047.28,1801.23,1246.05,0
ORD119671,2024-01-12,Noida,North,Footwear,Formal Shoes,Formal Shoes Style 3,Budget,12,2316,1419.51,0.3146385409815046,19047.57,17034.13,2013.43,0
ORD119672,2024-12-29,Noida,North,Accessories,Watches,Watches Style 287,Budget,1,3306,2099.78,0.03582820068353402,3187.55,2099.78,1087.77,0
ORD119673,2024-01-08,Ahmedabad,West,Footwear,Formal Shoes,Formal Shoes Style 217,Middle,4,2553,1666.53,0.39991621406740163,6128.06,6666.11,-538.06,0
ORD119674,2024-03-27,Gurgaon,North,Footwear,Sandals,Sandals Style 209,Middle,1,1156,680.05,0.032879431331365276,1117.99,680.05,437.94,0
ORD119675,2024-09-30,Gurgaon,North,Men,Shirts,Shirts Style 145,Budget,5,1101,752.32,0.09688991248170109,4971.62,3761.62,1210.0,0
ORD119676,2023-10-03,Hyderabad,South,Women,Dresses,Dresses Style 197,Middle,3,3269,1804.42,0.2650619774280922,7207.54,5413.25,1794.28,0
ORD119677,2024-03-13,Noida,North,Accessories,Watches,Watches Style 74,Middle,1,1427,973.5,0.0038889854758611068,1421.45,973.5,447.95,0
ORD119678,2023-06-12,Kolkata,East,Footwear,Sandals,Sandals Style 290,Middle,3,1357,779.54,0.0748019674428994,3766.48,2338.63,1427.85,0
ORD119679,2024-02-25,Gurgaon,North,Accessories,Bags,Bags Style 293,Budget,1,1178,762.53,0.04975008539704905,1119.39,762.53,356.86,0
ORD119680,2023-01-24,Pune,West,Footwear,Sandals,Sandals Style 42,Middle,3,2788,1721.77,0.25081175625171903,6266.21,5165.31,1100.9,0
ORD119681,2023-11-15,Noida,North,Accessories,Belts,Belts Style 143,Premium,2,2783,1583.49,0.3045509536787109,3870.87,3166.97,703.9,0
ORD119682,2023-09-16,Pune,West,Men,T-Shirts,T-Shirts Style 78,Middle,5,1628,988.18,0.05734791135439088,7673.19,4940.9,2732.29,0
ORD119683,2024-10-02,Bengaluru,South,Men,Shirts,Shirts Style 221,Middle,8,1325,838.16,0.2984175437208004,7436.77,6705.31,731.46,0
ORD119684,2024-07-02,Gurgaon,North,Women,Tops,Tops Style 139,Budget,4,2176,1331.08,0.2998444627785096,6094.15,5324.32,769.83,0
ORD119685,2024-12-10,Delhi,North,Women,Ethnic Wear,Ethnic Wear Style 245,Premium,3,1933,1283.06,0.011578802745599637,5731.85,3849.17,1882.69,0
ORD119686,2024-10-23,Bengaluru,South,Men,Shirts,Shirts Style 114,Budget,2,2918,1634.22,0.274649360241239,4233.15,3268.44,964.71,0
ORD119687,2024-04-19,Hyderabad,South,Accessories,Watches,Watches Style 214,Budget,5,950,649.06,0.09143006277739542,4315.71,3245.28,1070.43,0
ORD119688,2023-07-19,Kolkata,East,Accessories,Watches,Watches Style 217,Middle,11,1262,840.82,0.3569091121227871,8927.39,9248.97,-321.58,0
ORD119689,2023-06-24,Ahmedabad,West,Women,Dresses,Dresses Style 248,Budget,4,1291,829.95,0.013177638431754214,5095.95,3319.82,1776.13,0
ORD119690,2024-01-31,Ahmedabad,West,Accessories,Belts,Belts Style 164,Premium,14,2534,1509.6,0.3291445703422873,23799.27,21134.47,2664.8,0
ORD119691,2024-06-21,Bengaluru,South,Men,Jeans,Jeans Style 62,Premium,5,2860,1884.72,0.04924972779711595,13595.73,9423.59,4172.14,0
ORD119692,2023-05-19,Mumbai,West,Women,Dresses,Dresses Style 221,Middle,5,2185,1231.06,0.03289380927713188,10565.64,6155.32,4410.32,0
ORD119693,2024-10-22,Bengaluru,South,Footwear,Formal Shoes,Formal Shoes Style 9,Middle,13,2831,1730.42,0.27737354114155344,26594.82,22495.4,4099.42,0
ORD119694,2024-09-17,Mumbai,West,Men,T-Shirts,T-Shirts Style 256,Premium,2,2141,1431.69,0.027445198016174344,4164.48,2863.38,1301.1,0
ORD119695,2023-01-21,Mumbai,West,Men,Shirts,Shirts Style 156,Middle,10,3260,1795.65,0.35483049309753434,21032.53,17956.54,3075.99,0
ORD119696,2024-02-07,Noida,North,Accessories,Bags,Bags Style 219,Middle,4,2987,1804.69,0.08424099102314968,10941.49,7218.75,3722.74,0
ORD119697,2023-04-21,Chennai,South,Women,Tops,Tops Style 247,Middle,5,1235,711.38,0.0021044605271073324,6162.0,3556.88,2605.12,0
ORD119698,2023-07-22,Kolkata,East,Men,Shirts,Shirts Style 244,Budget,1,3831,2667.68,0.3658219115920243,2429.54,2667.68,-238.14,0
ORD119699,2024-06-11,Hyderabad,South,Women,Ethnic Wear,Ethnic Wear Style 155,Premium,3,1337,901.68,0.06755213291616016,3740.05,2705.04,1035.0,0
ORD119700,2023-12-03,Ahmedabad,West,Accessories,Belts,Belts Style 223,Premium,3,2850,1749.24,0.013555336210718494,8434.1,5247.73,3186.37,0
ORD119701,2024-02-17,Gurgaon,North,Women,Dresses,Dresses Style 9,Budget,1,2618,1550.1,0.03162336909676986,2535.21,1550.1,985.11,0
ORD119702,2024-03-31,Delhi,North,Accessories,Belts,Belts Style 235,Middle,5,2690,1582.68,0.08674822583646957,12283.24,7913.4,4369.84,0
ORD119703,2024-06-29,Gurgaon,North,Footwear,Sandals,Sandals Style 288,Premium,1,904,503.4,0.05024128481082545,858.58,503.4,355.18,0
ORD119704,2023-08-29,Hyderabad,South,Footwear,Sneakers,Sneakers Style 178,Budget,5,3779,2137.45,0.02781865757854899,18369.37,10687.25,7682.12,0
ORD119705,2024-12-09,Mumbai,West,Women,Dresses,Dresses Style 23,Premium,3,954,606.16,0.008427633214402609,-2837.88,1818.49,-1019.39,1
ORD119706,2024-09-22,Hyderabad,South,Men,Shirts,Shirts Style 162,Middle,3,2648,1507.0,0.07027071110830353,7385.77,4521.01,2864.76,0
ORD119707,2024-02-10,Hyderabad,South,Accessories,Watches,Watches Style 103,Middle,4,2039,1265.77,0.0074274005140558715,8095.42,5063.07,3032.35,0
ORD119708,2024-09-13,Mumbai,West,Men,Jeans,Jeans Style 264,Middle,4,2770,1890.44,0.06471852805697048,10362.92,7561.75,2801.17,0
ORD119709,2024-05-13,Hyderabad,South,Women,Ethnic Wear,Ethnic Wear Style 285,Middle,3,2866,1590.0,0.004511780624009931,8559.21,4770.01,3789.2,0
ORD119710,2024-06-23,Mumbai,West,Accessories,Watches,Watches Style 82,Premium,1,2060,1190.74,0.050022874885677276,1956.95,1190.74,766.22,0
ORD119711,2023-01-30,Kolkata,East,Women,Dresses,Dresses Style 178,Middle,6,1192,773.13,0.2725900509535622,5202.44,4638.8,563.64,0
ORD119712,2024-01-29,Pune,West,Men,T-Shirts,T-Shirts Style 50,Middle,13,2257,1351.35,0.2539022934710365,21891.25,17567.55,4323.71,0
ORD119713,2024-08-25,Mumbai,West,Men,Jeans,Jeans Style 183,Budget,2,1222,762.46,0.023839274343684404,2385.74,1524.93,860.81,0
ORD119714,2024-10-19,Bengaluru,South,Accessories,Belts,Belts Style 61,Middle,5,2095,1392.57,0.3389308816296898,6924.7,6962.83,-38.13,0
ORD119715,2024-06-27,Kolkata,East,Footwear,Sneakers,Sneakers Style 11,Middle,2,916,514.7,0.08580203051234173,1674.81,1029.41,645.4,0
ORD119716,2024-06-06,Gurgaon,North,Accessories,Belts,Belts Style 264,Middle,2,3166,2054.47,0.02945059572807589,6145.52,4108.95,2036.57,0
ORD119717,2024-02-02,Chennai,South,Footwear,Formal Shoes,Formal Shoes Style 105,Premium,1,1752,1214.23,0.05624812289028887,1653.45,1214.23,439.22,0
ORD119718,2024-11-15,Bengaluru,South,Men,Jeans,Jeans Style 71,Premium,1,2829,1566.18,0.32326757177115334,1914.48,1566.18,348.29,0
ORD119719,2024-06-22,Delhi,North,Footwear,Sneakers,Sneakers Style 27,Premium,5,3230,2092.65,0.08385420089020784,14795.75,10463.25,4332.51,0
ORD119720,2023-05-15,Ahmedabad,West,Women,Ethnic Wear,Ethnic Wear Style 290,Budget,2,2026,1356.56,0.05694360546766896,3821.26,2713.11,1108.15,0
ORD119721,2024-02-11,Ahmedabad,West,Footwear,Formal Shoes,Formal Shoes Style 183,Premium,5,2322,1288.74,0.08046026904933212,10675.86,6443.72,4232.14,0
ORD119722,2024-11-19,Ahmedabad,West,Footwear,Sandals,Sandals Style 42,Premium,10,1495,846.67,0.386519280743098,9171.54,8466.72,704.82,0
ORD119723,2024-05-23,Gurgaon,North,Footwear,Formal Shoes,Formal Shoes Style 63,Premium,5,2775,1893.98,0.007298993687443423,13773.73,9469.89,4303.84,0
ORD119724,2024-05-13,Hyderabad,South,Footwear,Formal Shoes,Formal Shoes Style 256,Middle,5,2059,1394.85,0.03848853441052829,9898.76,6974.26,2924.5,0
ORD119725,2023-02-01,Bengaluru,South,Women,Dresses,Dresses Style 96,Middle,5,2342,1508.53,0.002752109418791593,11677.77,7542.65,4135.13,0
ORD119726,2023-01-10,Pune,West,Men,Shirts,Shirts Style 245,Middle,6,3782,2598.55,0.3184301581759773,15466.18,15591.29,-125.1,0
ORD119727,2023-02-15,Pune,West,Accessories,Bags,Bags Style 97,Budget,4,2062,1221.83,0.046527466828861955,7864.24,4887.33,2976.91,0
ORD119728,2024-02-21,Ahmedabad,West,Accessories,Watches,Watches Style 202,Middle,4,2182,1225.01,0.06398097083853597,8169.57,4900.04,3269.54,0
ORD119729,2024-05-06,Ahmedabad,West,Accessories,Bags,Bags Style 157,Budget,2,2692,1563.1,0.0330080848007703,5206.28,3126.19,2080.09,0
ORD119730,2023-03-18,Mumbai,West,Women,Dresses,Dresses Style 126,Budget,2,1830,1052.95,0.04568538121378307,3492.79,2105.91,1386.89,0
ORD119731,2024-12-03,Gurgaon,North,Men,Jeans,Jeans Style 133,Premium,1,3790,2280.24,0.006500027663943076,3765.36,2280.24,1485.12,0
ORD119732,2024-07-09,Mumbai,West,Women,Dresses,Dresses Style 271,Middle,10,2051,1214.51,0.325127537948535,13841.63,12145.09,1696.54,0
ORD119733,2024-07-27,Delhi,North,Men,Jeans,Jeans Style 65,Budget,2,2732,1753.95,0.35599224450963185,3518.86,3507.9,10.96,0
ORD119734,2024-10-28,Chennai,South,Women,Dresses,Dresses Style 28,Premium,2,1303,743.53,0.26234140880823814,1922.34,1487.06,435.28,0
ORD119735,2023-03-05,Bengaluru,South,Women,Tops,Tops Style 67,Budget,4,1928,1115.36,0.017312180213989815,7578.49,4461.43,3117.06,0
ORD119736,2023-02-28,Gurgaon,North,Men,Jeans,Jeans Style 121,Premium,1,3668,2206.46,0.04773770089250771,3492.9,2206.46,1286.43,0
ORD119737,2024-05-17,Noida,North,Footwear,Formal Shoes,Formal Shoes Style 273,Premium,2,3097,2151.92,0.010962121348310028,6126.1,4303.83,1822.27,0
ORD119738,2024-05-09,Bengaluru,South,Women,Tops,Tops Style 236,Premium,1,1959,1369.37,0.02646798799643836,1907.15,1369.37,537.78,0
ORD119739,2024-06-06,Pune,West,Women,Tops,Tops Style 72,Middle,5,3526,2193.83,0.08079905744804658,16205.51,10969.16,5236.35,0
ORD119740,2023-05-10,Pune,West,Men,Shirts,Shirts Style 266,Middle,5,3823,2614.07,0.07750852178862097,17633.42,13070.33,4563.09,0
ORD119741,2024-02-22,Kolkata,East,Men,Jeans,Jeans Style 15,Middle,4,2432,1539.13,0.07082547479164167,9039.01,6156.54,2882.47,0
ORD119742,2024-04-18,Noida,North,Men,Jeans,Jeans Style 126,Budget,1,3990,2296.02,0.05087092645417765,3787.03,2296.02,1491.0,0
ORD119743,2024-10-23,Ahmedabad,West,Women,Ethnic Wear,Ethnic Wear Style 187,Premium,6,3972,2682.14,0.2674541199739753,17458.03,16092.84,1365.2,0
ORD119744,2023-03-08,Kolkata,East,Men,T-Shirts,T-Shirts Style 248,Middle,2,1491,1031.73,0.07655496767942287,2753.71,2063.46,690.26,0
ORD119745,2024-03-15,Pune,West,Footwear,Formal Shoes,Formal Shoes Style 202,Premium,1,3097,2003.01,0.039911397511667016,2973.39,2003.01,970.39,0
ORD119746,2023-04-10,Kolkata,East,Men,Jeans,Jeans Style 239,Middle,3,2478,1713.71,0.04131235452731367,7126.88,5141.12,1985.76,0
ORD119747,2023-07-06,Bengaluru,South,Footwear,Formal Shoes,Formal Shoes Style 176,Premium,3,1864,1293.65,0.3952108724290429,3381.98,3880.94,-498.96,0
ORD119748,2024-06-20,Kolkata,East,Footwear,Sneakers,Sneakers Style 134,Middle,4,1676,1033.26,0.035477457282533265,6466.16,4133.05,2333.11,0
ORD119749,2024-01-01,Mumbai,West,Footwear,Sneakers,Sneakers Style 88,Budget,11,1956,1144.43,0.29003650376912926,15275.57,12588.77,2686.8,0
ORD119750,2024-11-02,Noida,North,Accessories,Watches,Watches Style 51,Middle,13,1455,1006.42,0.3140233877583222,12975.25,13083.47,-108.22,0
ORD119751,2023-03-23,Gurgaon,North,Accessories,Watches,Watches Style 61,Premium,5,2164,1295.13,0.018806007350159495,10616.52,6475.66,4140.86,0
ORD119752,2023-08-28,Mumbai,West,Footwear,Sneakers,Sneakers Style 142,Middle,4,3246,2168.56,0.041169635274023834,12449.45,8674.22,3775.23,0
ORD119753,2024-06-13,Pune,West,Men,Shirts,Shirts Style 217,Middle,4,3616,2262.86,0.07715058162423649,13348.09,9051.42,4296.67,0
ORD119754,2023-07-17,Ahmedabad,West,Accessories,Watches,Watches Style 109,Middle,4,1310,804.26,0.3586153829760792,3360.86,3217.04,143.82,0
ORD119755,2023-08-19,Ahmedabad,West,Accessories,Belts,Belts Style 25,Premium,2,3607,2278.77,,6892.88,4557.54,2335.33,0
ORD119756,2024-09-12,Gurgaon,North,Accessories,Bags,Bags Style 251,Budget,4,3934,2691.16,0.06984525358976819,14636.92,10764.65,3872.26,0
ORD119757,2024-08-25,Ahmedabad,West,Footwear,Sandals,Sandals Style 81,Premium,1,1807,1036.63,0.026741718917654603,1758.68,1036.63,722.05,0
ORD119758,2024-05-12,Hyderabad,South,Women,Ethnic Wear,Ethnic Wear Style 297,Middle,2,1908,1092.8,0.04210165756765799,-3655.34,2185.6,-1469.74,1
ORD119759,2023-10-01,Ahmedabad,West,Men,Shirts,Shirts Style 101,Middle,9,945,576.59,0.29650576593095945,5983.22,5189.28,793.94,0
ORD119760,2024-02-06,Chennai,South,Footwear,Sandals,Sandals Style 237,Premium,3,3231,2242.98,0.09236573068751225,8797.7,6728.94,2068.76,0
ORD119761,2024-12-13,Kolkata,East,Women,Ethnic Wear,Ethnic Wear Style 157,Premium,1,2375,1488.61,0.040405913287685016,2279.04,1488.61,790.42,0
ORD119762,2023-07-24,Pune,West,Women,Ethnic Wear,Ethnic Wear Style 157,Budget,5,2351,1591.79,0.37998830584707183,7288.24,7958.96,-670.72,0
ORD119763,2024-07-01,Delhi,North,Men,Shirts,Shirts Style 195,Middle,14,1645,941.41,0.3960531137618445,13908.9,13179.71,729.19,0
ORD119764,2024-01-09,Chennai,South,Footwear,Sandals,Sandals Style 287,Budget,6,2996,1820.81,,-12929.15,10924.88,-2004.27,1
ORD119765,2023-09-07,Ahmedabad,West,Women,Ethnic Wear,Ethnic Wear Style 98,Premium,3,3461,2314.96,0.016020408551137146,10216.66,6944.87,3271.79,0
ORD119766,2024-12-08,Bengaluru,South,Footwear,Sandals,Sandals Style 100,Budget,1,1536,1023.77,0.05587731445635078,1450.17,1023.77,426.4,0
ORD119767,2023-04-30,Bengaluru,South,Women,Ethnic Wear,Ethnic Wear Style 100,Premium,3,1601,887.56,0.08686982875559174,4385.76,2662.67,1723.1,0
ORD119768,2024-05-17,Chennai,South,Footwear,Sandals,Sandals Style 196,Middle,1,3416,2124.06,0.06233279864259359,3203.07,2124.06,1079.01,0
ORD119769,2023-10-29,Bengaluru,South,Accessories,Watches,Watches Style 267,Premium,10,1593,913.64,0.27613385019040404,11531.19,9136.43,2394.75,0
ORD119770,2024-08-01,Chennai,South,Men,Jeans,Jeans Style 153,Middle,2,2833,1719.55,0.037099957308284935,5455.79,3439.09,2016.7,0
ORD119771,2024-10-31,Mumbai,West,Footwear,Sandals,Sandals Style 265,Middle,9,3289,2204.25,0.3114274035342823,20382.44,19838.21,544.23,0
ORD119772,2024-05-17,Chennai,South,Footwear,Sneakers,Sneakers Style 96,Budget,3,1539,958.88,0.039141717498038936,4436.28,2876.65,1559.63,0
ORD119773,2024-08-24,Noida,North,Women,Ethnic Wear,Ethnic Wear Style 244,Premium,1,1112,723.62,0.09919307041309616,1001.7,723.62,278.08,0
ORD119774,2024-07-01,Pune,West,Women,Tops,Tops Style 147,Budget,8,2773,1851.31,0.3246236370732484,14982.55,14810.51,172.04,0
ORD119775,2024-12-01,Ahmedabad,West,Accessories,Bags,Bags Style 221,Middle,5,2464,1412.01,0.081641689122609,11314.17,7060.07,4254.11,0
ORD119776,2024-03-28,Noida,North,Women,Dresses,Dresses Style 211,Budget,5,1817,1230.31,0.006159676144232862,9029.04,6151.55,2877.49,0
ORD119777,2023-08-13,Gurgaon,North,Accessories,Bags,Bags Style 222,Premium,1,2623,1600.16,0.09820161879193431,2365.42,1600.16,765.26,0
ORD119778,2023-02-24,Pune,West,Accessories,Bags,Bags Style 113,Premium,2,3117,2103.75,0.029152346900058024,6052.26,4207.49,1844.77,0
ORD119779,2024-04-05,Hyderabad,South,Men,Jeans,Jeans Style 172,Premium,4,3025,1833.84,0.09458911458264035,10955.47,7335.36,3620.12,0
ORD119780,2024-12-23,Mumbai,West,Accessories,Bags,Bags Style 157,Middle,5,3445,2103.12,0.03616641382027517,16602.03,10515.6,6086.43,0
